Sample	1,3-Dihydroxyacetone	2' fucosyl lactose	2'-Deoxyinosine	2'-Deoxyuridine	2-Aminobutyrate	2-Hydroxybutyrate	2-Hydroxyglutarate	2-Hydroxyisobutyrate	2-Hydroxyisovalerate	2-Oxoglutarate	3' fucosyl lactose	3'-sialyllactose	3-Hydroxybutyrate	3-Phenyllactate	4-Aminobutyrate	4-Hydroxybenzoate	4-Hydroxyphenylacetate	4-Hydroxyphenyllactate	5,6-Dihydrouracil	5-Aminopentanoate	6' sialyllactose	Acetaminophen	Acetate	Acetoin	Alanine	Allantoin	Arabinose	Arginine	Ascorbate	Asparagine	Aspartate	Betaine	Butyrate	Cadaverine	Carnitine	Choline	Citrate	Citrulline	Creatine	Creatinine	Cytidine	Cytosine	DL-methionine-sulfoxide	Desaminotyrosine	Dimethylamine	Ethanol	Ethanolamine	Ethyl-beta-D-glucuronide	Formate	Fucose	Fumarate	Galactose	Glucose	Glutamate	Glutamine	Glutarate	Glycerol	Glycine	Guanosine	Histidine	Hypoxanthine	Indole-3-acetate	Indole-3-lactate	Inosine	Isobutyrate	Isoleucine	Isopropanol	Isovalerate	Lactate	Lacto-N-fucopentaose I	Lacto-N-fucopentaose III	Lactodifucotetraose	Lactose	Leucine	Lysine	Malate	Methanol	Methionine	Methylamine	Methylsuccinate	N,N-Dimethylglycine	N-Acetylglucosamine	N-Acetylneuraminate	N-Carbamoyl-beta-alanine	N-Methylhydantoin	Nicotinate	O-Acetylcarnitine	Ornithine	Phenol	Phenylacetate	Phenylalanine	Proline	Propionate	Propylene glycol	Putrescine	Pyroglutamate	Pyruvate	Ribose	Sarcosine	Serine	Succinate	Taurine	Threonine	Thymidine	Thymine	Trimethylamine	Tryptophan	Tyramine	Tyrosine	Uracil	Urea	Uridine	Urocanate	Valerate	Valine	Xylose	myo-Inositol	p-Cresol	beta-Alanine	beta-Pseudouridine
BP.13.4	6.578337946	0	0	21.61453897	0	0	0	2397.3343	476.4596198	0	0	0	80.81958048	0	568.5563511	71.42195484	2204.682975	0	42.28931537	1106.100538	0	0	49956.83813	0	2578.708475	0	0	152.2415353	0	263.1335178	3447.049084	0	6905.375318	248.0973168	79.87981792	44.1688405	0	1217.932283	21.61453897	0	0	0	0	84.57863074	18.79525127	40579.88726	0	31.95192717	55.44599126	211.4465768	115.5907953	0	1313.788064	7373.377075	0	212.3863394	6429.855461	1319.426639	12.21691333	0	120.2896082	0	0	0	1523.355116	1071.329323	0	1372.053343	122.1691333	0	0	0	0	912.5094494	2548.636073	839.2079694	197.3501384	748.9907633	78.94005535	0	92.09673125	0	316.699984	0	0	243.398504	22.55430153	371.2062127	0	724.5569366	649.3759315	0	2122.923631	0	75.1810051	0	71.42195484	1162.486291	0	783.7619782	67030.44438	1446.294586	901.2322986	0	0	0	90.21720612	43.22907793	1161.546529	330.7964224	0	0	136.2655717	0	1341.041178	0	0	0	2557.093936	25.37358922
BF.9.4	8.788566385	0	36.13077291	49.80187618	287.0931686	0	0	10.74158114	25.38919178	70.30853108	0	0	66.40250157	0	1112.241901	0	1717.676474	26.36569915	0	3019.360807	0	0	50433.67645	0	3347.467285	0	174.7948203	408.1800832	0	360.3312218	4050.552596	0	11846.01098	1188.409477	34.17775816	40.03680242	0	0	0	368.1432808	0	0	35.15426554	51.75489093	0	23238.92254	0	21.48316227	67.37900895	60.54345732	118.1573925	309.5528382	7438.056683	4749.731877	0	255.8449325	5753.58146	1566.317831	29.29522128	299.7877645	115.2278704	0	0	20.5066549	1554.599743	1069.275577	70.30853108	1181.573925	235.3382776	0	0	0	0	1266.530067	2496.929361	357.4016996	206.0430563	644.4948682	278.3046022	43.94283192	0	94.72121548	325.1769562	0	114.251363	320.2944193	0	550.7501601	0	748.0046501	755.8167091	6318.002723	13669.15025	0	704.0618181	0	75.19106796	862.2560131	17.57713277	1152.278704	18231.39271	1025.332745	869.0915647	53.70790568	96.67423023	27.34220653	203.1135342	83.97963434	1060.48701	225.5732039	0	34.17775816	59.56694994	0	1495.032793	0	266.5865137	37.10728029	1363.204297	0
EF.18.4	10.53131806	0	6.701747853	0	0	0	0	0	0	0	0	0	16.27567336	0	182.8619771	0	95.73925505	14.36088826	0	2120.624499	0	0	52547.44752	0	915.2672782	0	0	270.9420918	0	53.61398283	767.8288255	41.16787967	7882.212868	145.5236677	8.616532954	29.67916906	0	0	1089.512722	396.3605159	35.42352437	0	10.53131806	0	0	39483.82617	201.0524356	6.701747853	36.38091692	70.84704873	19.14785101	118.7166763	6244.114214	1577.782923	0	0	6206.775905	1093.342293	49.78441262	56.48616048	68.93226363	0	0	51.69919773	235.5185674	569.6485675	84.25054444	143.6088826	12.44610316	0	0	0	0	592.6259887	694.1095991	0	247.007278	250.8368482	0	0	3.829570202	0	0	0	39.25309457	0	0	0	0	87.12272209	315.9395417	152.2254155	4204.868082	10.53131806	397.3179084	0	31.59395417	0	0	480.6110603	1102.916218	526.5659028	466.2501721	0	30.63656161	0	75.63401149	0	407.8492265	126.3758167	0	31.59395417	0	111.0575359	680.7061034	0	33.50873927	0	129.2479943	0
BP.14.4	57.97050615	0	6.324055216	0	0	0	0	1515.665233	25.29622086	69.56460738	0	0	0	0	844.2613714	0	942.2842272	34.78230369	0	762.0486535	0	0	59871.93875	34.78230369	2661.373237	0	289.8525307	0	0	0	537.5446934	12.64811043	11096.60889	1333.321641	24.24221166	0	0	0	47.43041412	0	0	0	43.21437731	0	36.89032209	38875.02142	107.5089387	11.59410123	27.40423927	132.8051595	82.21271781	144.3992608	1373.373991	3744.894697	0	108.5629479	7492.951422	818.9651505	0	135.9671871	231.8820246	0	0	0	1220.542657	430.0357547	82.21271781	1015.010862	154.9393528	0	0	0	0	452.169948	576.5430339	216.0718866	95.91483744	285.6364939	252.9622086	0	0	0	0	104.3469111	17.91815645	235.0440522	0	419.4956627	0	594.4611903	240.3140982	654.5397149	12723.99909	184.4516105	1100.385608	0	51.64645093	626.0814664	500.6543713	378.3893038	790.506902	2059.533982	496.4383345	0	144.3992608	38.9983405	128.5891227	57.97050615	328.8508712	441.6298559	0	0	0	198.1537301	620.8114204	379.443313	0	90.64479143	80.1046994	10.54009203
EP.21.4	37.10143731	0	38.00635042	37.10143731	278.7132364	0	361.9652421	69.6783091	118.5436168	0	0	0	180.0777079	0	1258.734129	74.20287462	19.00317521	50.67513389	144.7860968	706.7371351	0	0	89485.04714	0	2702.975445	0	4328.199382	314.0048475	0	71.48813531	667.8258716	30.76704557	31420.39284	971.8766749	88.6814843	119.4485299	75.10778773	0	1251.494824	418.9747677	31.67195868	0	18.0982621	0	0	22383.02566	0	7.239304841	0	496.7972947	49.77022078	1136.57086	4892.86516	6444.791135	0	0	8028.389069	3307.457399	61.53409115	243.4216253	207.2251011	0	0	139.3566182	471.4597278	425.3091594	64.24883047	268.7591922	1511.204886	0	0	0	0	637.9637391	1543.781757	0	1156.478948	442.5025084	235.2774073	61.53409115	9.049131051	281.4279757	634.3440867	0	0	217.1791452	22.62282763	225.3233632	0	124.87800850000001	554.7117335	4127.3086730000005	7603.984823	191.8415783	275.9984971	0	36.19652421	0	108.5895726	308.5753689	49122.303	494.0825554	727.5501365	76.01270083	0	64.24883047	261.5198874	76.01270083	770.9859656	159.2647065	0	193.6514045	70.5832222	0	894.959061	4348.10747	142.0713575	0	218.9889714	0
EP.23.4	5.862735108	0	0	0	132.4978134	0	0	4.690188086	0	113.7370611	0	0	0	0	52.76461597	0	29.31367554	63.31753917	0	96.14885577	0	0	16385.17208	23.45094043	2152.796332	0	0	144.2232837	0	119.5997962	1238.209655	0	2282.949051	65.66263321	16.4156583	19.93329937	0	0	14.07056426	0	0	0	15.24311128	0	0	47469.39362	0	0	84.42338556	79.73319747	16.4156583	0	0	2048.439647	330.6582601	63.31753917	6902.784316	1020.115909	28.14112852	120.7723432	41.03914576	0	0	0	839.5436675	802.0221628	50.41952193	762.155564	111.3919671	0	0	0	0	870.02989	846.5789496	0	104.3566849	406.8738165	51.59206895	70.3528213	0	0	0	0	18.76075235	0	0	97.32140279	0	411.5640046	471.3639027	594.48134	5471.104403	0	53.93716299	0	89.11357364	0	3.517641065	630.8302976	374.0424999	670.6968964	546.4069121	0	42.21169278	14.07056426	111.3919671	0	635.5204857	91.45866769	0	0	0	735.1869825	1166.684287	513.5755955	0	209.8859169	247.4074216	0
EP.25.4	41.27075316	0	138.2570231	225.9573735	0	0	544.7739417	16.50830126	69.12851154	215.6396853	0	0	0	0	308.4988799	0	63.9696674	106.2721894	0	1239.154364	0	0	80480.0322	63.9696674	11251.43908	0	169.210088	737.7147127	0	970.8944681	5222.813812	63.9696674	16378.29839	199.131384	51.58844145	12.38122595	0	1117.405642	0	0	0	0	73.25558686	0	27.85775838	39173.16713	431.2793705	0	104.2086517	0	52.62021028	281.6728903	5148.526457	12941.47642	0	407.5486874	8711.224223	4668.753951	0	662.3955882	412.7075316	0	0	23.73068307	3311.977941	4083.741025	0	2755.854542	2489.658184	0	0	0	0	4419.065895	5843.938647	661.3638194	113.4945712	1931.471248	117.6216465	190.8772334	16.50830126	314.6894928	0	198.0996152	26.82598955	256.9104384	0	371.4367784	0	1698.291493	2265.764348	2198.699375	21899.2934	12.38122595	451.9147471	0	108.335727	2218.302982	0	2836.332511	1790.118918	3105.624175	3326.422705	327.0707188	448.8194406	188.8136957	434.374677	61.90612974	2997.288448	1163.835239	0	119.6851842	95.9545011	288.8952721	5289.878786	373.5003161	0	821.2879879	143.4158672	24.7624519
EP.27.4	5.928163036	0	18.77251628	0	0	0	266.7673366	4.940135864	14.82040759	38.53305974	0	0	14.82040759	0	150.1801303	0	20.74857063	0	0	389.282706	0	0	22737.46933	16.79646194	1560.094906	0	0	186.7371356	0	0	1003.835607	0	5306.693945	280.599717	0	8.892244554	0	0	14.82040759	37.54503256	0	0	22.72462497	57.30557602	7.904217382	1964.198019	0	0	37.54503256	0	0	0	4773.159271	2964.081518	148.2040759	222.3061139	4984.597086	962.3384662	30.62884235	129.43155960000001	0	0	0	0	834.8829609	628.3852818	19.76054345	680.750722	83.98230968	0	0	0	0	761.7689502	937.6377869	0	117.5752336	343.8334561	0	25.68870649	0	0	0	65.2097934	14.82040759	0	0	0	0	344.8214833	287.5159073	240.090603	2732.88316	0	570.0916787	0	18.77251628	0	0	521.6783472	134.3716955	1156.979819	499.9417494	0	0	0	97.814690100000007	0	524.6424287	42.48516843	0	0	57.30557602	94.85060858	911.9490804	0	81.01822816	180.8089726	19.76054345	0
EP.29.4	24.2262737	0	27.386222450000002	35.81275243	96.90509482	0	0	7.373213736	0	150.6242235	0	0	27.386222450000002	0	0	0	27.386222450000002	9.479846232	0	63.19897488	0	0	31080.20253	0	3145.202317	0	0	594.0703639	0	0	2773.381681	0	5210.755479	0	9.479846232	20.01300871	0	0	0	48.45254741	0	0	30.54617119	0	11.58647873	1561.01468	148.517591	9.479846232	66.35892362	68.46555612	15.79974372	346.5410456	1090.182317	6724.370927	0	202.2367196	5480.404438	1851.729964	0	257.0091645	396.0469093	0	0	31.59948744	1399.857294	1404.070559	21.06632496	871.0925371	104.2783086	0	0	0	0	1359.831276	1877.009554	71.62550486	113.7581548	643.5762275	34.75943618	61.09234238	6.319897488	181.1703947	0	0	4.213264992	198.0234546	0	99.01172731	0	494.0053203	784.7206048	774.1874423	9974.904869	6.319897488	70.57218862	0	52.6658124	1604.200646	0	1020.663444	425.5397642	44.23928242	1094.395582	60.03902614	241.2094208	33.70611994	100.0650436	0	967.9976319	840.5463659	0	52.6658124	0	1025.930026	1979.18123	227.5163096	42.13264992	264.3823783	0	24.2262737
EF.33.4	8.385524372	0	0	0	0	0	98.76284261	0	0	68.94764484	0	0	13.04414902	0	31.67864763	0	22.36139833	22.36139833	0	0	0	0	39055.1139	0	603.7577548	0	0	190.0718858	0	78.26489414	450.9548662	0	1644.494502	0	6.522074512	40.99589693	0	0	3.726899721	0	0	0	19.56622354	56.83522075	4.658624651	2141.10389	183.5498113	0	29.81519777	0	138.8270146	176.0960118	7246.956507	2081.473494	122.0559659	0	4243.075332	448.1596914	0	42.85934679	74.53799442	0	0	16.77104874	471.4528147	296.2885278	9.317249302	90.37731823	43.79107172	0	0	0	0	384.8023962	453.750041	0	148.1442639	136.0318398	46.58624651	32.61037256	0	0	0	0	0	59.63039554	0	37.26899721	0	30.7469227	200.32086	161.1884129	9204.510586	34.47382242	45.65452158	108.0800919	18.6344986	0	4.658624651	349.3968488	4208.60151	494.745938	211.5015592	0	0	3.726899721	51.24487116	0	239.4533071	71.74281963	0	0	0	33.54209749	436.0472674	0	34.47382242	0	100.6262925	15.83932381
EF.34.4	13.74070012	0	12.75922154	0	0	0	217.8882448	11.77774296	0	40.24062179	0	0	16.68513586	0	99.12933661	0	711.5719707	0	0	322.9064529	0	0	19791.51557	24.53696451	1348.551569	0	0	364.1285533	0	0	901.9788153	0	3929.840235	0	0	7.851828642	0	0	0	32.38879315	0	0	15.70365728	50.05540759	5.888871482	1581.161993	0	6.870350062	56.92575765	59.8701934	54.96280049	0	476.0171114	2013.012568	0	0	3643.24849	769.4792069	0	113.8515153	148.2032656	0	0	0	885.2936794	628.1462914	0	741.9978067	25.51844309	0	0	0	0	730.2200637	1116.922624	369.0359462	110.9070796	331.7397601	84.4071579	65.75906488	0	0	0	84.4071579	30.42583599	82.44420074	0	97.16637945	0	418.1098752	350.3878532	0	11210.44834	0	135.4440441	0	19.62957161	0	0	435.7764896	23641.85604	41.22210037	521.1651261	41.22210037	73.61089352	23.55548593	55.94427907	13.74070012	500.5540759	207.0919804	0	0	0	183.5364945	843.0901004	0	0	0	438.7209254	0
BF.13.4	45.83549577	0	17.77294734	0	0	0	0	0	20.57920218	0	0	0	66.41469795	0	262.8525369	0	19.6437839	43.9646592	0	127.2168862	0	0	28803.39971	55.18967858	1275.910535	0	516.3508911	64.54386138	0	164.6336174	1211.366674	0	6370.198493	0	0	49.57716889	0	463.0320491	31.80422155	35.54589468	0	0	12.16043765	34.61047639	0	2781.933968	0	0	44.90007748	0	80.44597216	454.6132845	2410.57291	2346.964467	0	0	5202.796479	642.632359	24.3208753	177.7294734	185.2128196	0	0	25.25629359	349.8464371	503.2550351	35.54589468	291.8505037	66.41469795	0	0	0	0	561.2509686	1181.433289	147.7960884	362.942293	292.7859219	156.2148529	32.73963983	2.806254843	132.8293959	0	0	42.09382264	196.437839	0	318.0422155	0	170.2461271	296.5275951	5005.423221	4445.107671	6.547927967	221.6941326	0	24.3208753	0	275.9483929	442.4528469	30561.05066	768.9138269	468.6445587	28.06254843	66.41469795	65.47927967	102.8960109	0	452.742448	352.6526919	0	31.80422155	0	0	711.8533118	154.3440164	56.12509686	133.7648142	289.9796671	0
BP.22.4	48.06772687	0	26.98539052	42.16467269	0	0	217.5697111	47.22443341	0	0	0	0	285.8764808	0	0	29.51527088	21.08233635	21.08233635	0	1437.815339	0	0	86241.09164	0	1476.606838	0	789.3226728	252.9880361	0	268.1673183	1166.274847	0	18651.96461	408.9973251	14.33598871	66.62018285	0	0	251.3014492	0	0	0	21.08233635	0	0	3229.813928	0	4.216467269	33.73173815	1022.914959	50.59760723	2187.503219	9610.1722	2468.319939	290.0929481	0	4531.859021	973.1606457	50.59760723	168.6586908	232.7489932	0	0	71.67994357	296.8392957	629.94021	29.51527088	135.7702461	26.14209707	0	0	0	0	752.2177608	1603.944149	0	1485.039772	376.1088804	190.5843206	29.51527088	0	936.8990272	558.2602664	0	64.09030249	224.3160587	21.9256298	120.5909639	0	69.99335667	457.9083454	325.5112732	5756.321116	0	286.7197743	143.3598871	50.59760723	614.7609278	38.79149887	673.7914696	47485.01109	1352.6427	751.3744673	61.56042213	57.34395486	54.8140745	121.4342573	43.8512596	615.6042213	295.9960023	0	80.11287811	0	0	813.7781829	627.4103296	49.75431377	28.67197743	143.3598871	0
BF.14.4	0	0	11.81826125	0	32.50021844	0	227.5015291	2.954565312	22.65166739	40.37905927	0	0	27.57594292	0	97.50065531	0	116.2129023	14.77282656	33.48507354	666.7469055	0	0	35771.90709	0	996.6733654	0	0	275.7594292	0	0	468.7910296	0	2199.181448	1114.855978	15.75768167	0	0	0	0	0	0	0	12.80311635	50.22761031	0	1536.373962	0	0	34.46992864	68.93985729	116.2129023	0	2605.926606	2504.48653	141.819135	0	5899.282074	657.8832096	35.45478375	141.819135	39.39420416	0	0	34.46992864	462.8818989	507.2003786	6.893985729	220.6075433	56.13674093	0	0	0	0	528.8671909	795.7629241	228.4863842	676.5954565	242.2743556	80.75811854	0	0	0	0	0	15.75768167	115.2280472	0	84.69753895	0	109.3189166	258.0320373	245.2289209	11816.29154	0	84.69753895	0	21.66681229	0	7.878840833	456.9727683	195.9861657	0	396.896607	0	39.39420416	2.954565312	115.2280472	0	402.8057376	141.819135	0	0	0	35.45478375	674.6257463	916.9001019	125.0765982	71.8944226	0	0
EF.41.4	0	0	17.11106634	0	102.666398	0	831.787947	21.86414032	16.16045154	156.8514414	0	0	18.06168113	0	259.5178395	0	25.66659951	21.86414032	0	2754.88168	0	0	45964.12664	0	1317.552108	0	0	250.0116915	0	0	1905.032052	0	2835.683938	0	7.604918372	6.654303576	55.1356582	0	16.16045154	39.92582145	0	0	10.45676276	37.07397706	0	2660.770815	0	7.604918372	31.37028829	60.83934698	111.2219312	442.9864952	476.2580131	6738.908293	0	50.38258422	2808.116109	1347.971781	0	0	73.19733933	0	0	0	485.764161	528.5418269	15.20983674	359.3323931	52.28381381	0	0	0	0	545.6528932	806.1213475	146.3946787	232.9006252	243.3573879	237.6536991	26.6172143	0	86.50594648	0	0	29.46905869	70.34549494	0	124.5305383	0	112.172546	227.1969364	167.3082042	1380.292685	0	246.2092323	288.0362833	0	0	83.65410209	246.2092323	18560.7539	354.5793191	409.7149773	0	42.77766584	15.20983674	93.16025006	37.07397706	413.5174365	109.3207016	0	0	65.59242096	0	705.356179	0	0	78.90102811	581.7762555	0
EP.33.4	14.08617772	0	54.17760663	40.0914289	218.8775308	0	0	5.417760663	30.33945971	0	0	0	0	0	296.8932843	0	53.0940545	24.92169905	23.83814692	1240.6671919999999	0	67.18023222	27464.7959	70.43088862	3295.082035	0	382.4939028	195.0393839	0	306.6452535	1146.398156	0	9835.402707	4930.162203	0	0	0	437.7550616	49.8433981	15.16972986	0	0	44.42563744	0	19.50393839	1801.947196	0	0	58.51181516	0	227.5459478	209.1255616	438.8386137	3688.411459	0	202.6242488	6718.023222	1838.787969	16.25328199	388.9952156	178.7861019	0	0	17.33683412	1702.2604	1624.244647	18.42038625	1397.782251	31.42301184	0	0	0	0	1678.422253	2011.072758	1303.513215	101.8539005	727.0634809	93.1854834	170.1176848	9.751969193	0	0	343.486026	30.33945971	88.85127487	0	307.7288056	0	745.4838672	943.7739075	1623.161095	14968.18916	11.91907346	339.1518175	121.3578388	0	743.3167629	0	1204.909971	56735.87321	52.01050236	1293.761246	57.42826303	141.9453294	13.00262559	178.7861019	56.34471089	1326.26781	469.1780734	0	54.17760663	56.34471089	335.9011611	2144.34967	1576.568353	85.60061847	519.0214715	0	0
BP.30.4	27.4312547	0	39.72802404	35.9444027	50.13298272	0	0	681.9977461	0	0	0	0	0	0	542.0037566	51.07888805	1089.682945	34.05259204	0	804.0195342	0	0	33887.0586	0	1975.050338	0	0	132.4267468	0	153.2366642	1139.815928	0	8906.644628	81.34785875	29.32306536	26.48534936	0	0	15.13448535	27.4312547	0	0	37.83621337	28.37716003	21.75582269	1532.366642	230.8009016	10.40495868	38.78211871	0	379.3080391	138.1021788	974.2824944	3190.538693	0	213.7746056	4729.526672	1116.168295	40.67392938	272.4207363	166.4793388	0	0	47.29526672	1046.1713	891.9887303	18.91810669	936.446281	50.13298272	0	0	0	0	895.7723516	1865.325319	635.6483847	117.2922615	509.8429752	500.3839219	36.89030804	0	121.0758828	0	261.0698723	0	209.0450789	0	428.4951165	0	428.4951165	447.4132231	344.3095417	8350.452292	0	850.3688956	0	22.70172802	954.4184823	43.51164538	849.4229902	29470.6266	551.4628099	727.4012021	0	33.1066867	35.9444027	113.5086401	42.56574005	710.3749061	213.7746056	0	53.91660406	55.80841473	130.5349361	1113.330579	627.1352367	0	0	1329.9429	13.24267468
EF.43.4	68.12626516	0	112.5975771	108.8127846	86.10402957	0	0	3.784792509	23.65495318	0	0	0	36.90172696	0	295.2138157	0	72.85725579	57.71808576	0	2035.272172	0	0	92787.97314	56.77188763	5250.453408	0	249.7963056	1419.297191	0	375.6406565	2950.245761	0	39045.81192	1135.437753	45.4175101	20.8163588	0	589.4814332	0	53.93329325	0	0	73.80345392	158.9612854	11.35437753	3434.699202	355.7704958	0	47.30990636	96.51220897	929.1665609	356.7166939	10692.98504	7496.727762	984.0460523	0	5699.897518	2969.169723	81.37303894	678.4240572	1195.994433	0	0	159.9074835	1964.307312	2655.031945	24.60115131	1187.47865	97.4584071	0	0	0	0	2934.160392	2828.186202	712.4871898	675.5854628	1506.347418	484.4534411	67.18006703	0	175.9928517	201.5402011	0	23.65495318	357.6628921	0	466.4756767	86.10402957	421.0581666	1748.574139	1087.181648	24316.34567	0	607.4591976	0	38.79412321	3142.32398	33.11693445	2110.968022	105.9741902	87.0502277	2222.619401	164.6384741	395.5108172	87.99642583	363.3400808	31.2245382	2430.782989	1517.701796	0	247.9039093	70.018661410000007	548.7949138	3412.936645	603.6744051	0	213.8407767	0	33.11693445
EP.39.4	17.6779386	0	58.92646201	0	122.567041	0	210.956734	4.714116961	0	67.17616669	0	0	28.28470176	0	0	0	42.42705265	18.85646784	0	0	0	0	32591.04761	0	3075.961317	0	0	220.3849679	0	247.4911404	1593.371533	11.7852924	4670.511379	0	25.92764328	11.7852924	0	381.8434738	0	38.89146492	0	0	36.53440644	31.82028948	25.92764328	1933.966483	0	15.32088012	84.85410529	0	43.60558189	190.9217369	183.8505615	4184.957332	494.9822809	0	4769.507835	1152.601597	90.74675149	265.169079	152.030272	0	0	56.56940353	1541.516246	1057.140728	53.03381581	1453.126553	24.74911404	0	0	0	0	1374.165094	1714.760044	149.6732135	56.56940353	676.4757838	207.4211463	121.3885117	0	192.1002661	0	0	41.2485234	102.5320439	0	95.46086845	0	911.0031026	735.4022458	524.4455119	13013.31987	11.7852924	227.4561433	0	36.53440644	0	0	885.0754593	2694.117843	352.3802428	790.7931201	42.42705265	162.6370351	27.10617252	129.6382164	0	991.143091	420.7349387	0	38.89146492	0	2283.989667	1494.375076	0	35.3558772	538.5878627	0	0
EF.46.4	43.9355739	0	114.6145406	73.54433022	81.1852996	0	0	0	0	37.2497257	0	0	57.3072703	0	89.78139014	0	19.10242343	21.96778695	0	0	0	0	68074.35127	0	2966.606359	0	0	553.0151584	0	0	1421.220304	6.685848202	9717.402801	401.1508921	0	8.596090545	0	464.1888895	22.92290812	22.92290812	0	0	34.38436218	0	30.56387749	1264.580431	286.5363515	4.775605859	57.3072703	92.64675366	189.113992	141.3579334	486.1566764	4279.89797	0	203.4408096	5706.849001	1303.740399	39.15996804	89.78139014	224.4534754	0	0	107.9286924	3015.317539	1348.631094	19.10242343	2449.885805	0	0	0	0	0	1547.296298	1831.922407	875.8461145	167.146205	652.3477603	99.33260186	229.2290812	14.32681758	111.7491771	0	0	0	108.8838136	0	63.03799733	0	1653.314748	689.597486	622.739004	16081.37517	16.23705992	0	0	18.14730226	1244.522887	0	1089.793257	412.6123462	53.48678562	1124.177619	98.37748069	138.4925699	168.1013262	140.4028122	0	1107.940559	703.9243036	0	131.8067217	59.21751265	2491.911137	1807.089257	0	66.85848202	740.2189081	0	14.32681758
EF.47.4	0	0	34.6084425	0	90.84716157	0	0	2.163027656	0	56.23871907	0	0	0	0	23.79330422	0	30.28238719	0	0	74.62445415	0	0	20314.07424	0	1478.429403	0	0	322.2911208	0	0	567.7947598	10.81513828	2707.029112	52.99417758	0	7.570596798	0	0	0	0	0	0	0	0	0	1664.449782	0	0	80.03202329	61.64628821	244.4221252	0	2010.534207	2408.5312949999998	178.4497817	0	5023.631732	933.3464338	62.72780204	95.17321689	112.4774381	0	0	0	731.1033479	699.7394469	15.1411936	515.8820961	22.71179039	0	0	0	0	744.0815138	1051.231441	196.8355167	84.3580786	353.6550218	60.56477438	63.80931587	0	0	0	0	17.30422125	0	0	0	0	173.0422125	340.6768559	332.0247453	6074.863173	0	209.8136827	0	0	0	0	467.2139738	6509.631732	76.7874818	473.7030568	0	34.6084425	15.1411936	82.19505095	0	551.5720524	115.7219796	0	0	0	695.4133916	946.3245997	467.2139738	76.7874818	113.558952	314.720524	0
EF.48.4	0	0	45.14627559	0	140.9669421	0	0	3.685410252	0	0	0	0	0	0	56.20250635	0	808.0261978	46.06762815	0	397.1029547	0	0	27670.06017	0	2453.561875	0	0	520.5641981	0	426.5862367	1139.713121	0	5475.598282	0	0	16.58434614	0	0	110.5623076	1067.847621	55.28115378	0	39.61816021	0	0	1066.004915	0	0	85.68578836	126.2253011	568.4745314	458.8335764	3579.454708	3204.464214	474.49657	0	5085.866148	1713.715767	66.33738454	244.1584292	124.382596	0	0	61.73062173	1011.645114	1429.939178	12.89893588	752.745044	25.79787177	0	0	0	0	1410.590774	1739.513639	383.2826662	247.8438395	652.3176146	301.2822881	73.70820505	6.449467941	148.3377627	0	157.5512883	47.91033328	222.9673203	0	64.49467941	0	464.3616918	749.0596338	547.2834225	10674.7908	14.74164101	292.0687625	0	49.75303841	0	0	1286.208178	2683.900016	84.7644358	923.1952682	0	65.41603198	17.5056987	203.6189164	38.69680765	982.1618322	168.607519	0	59.8879166	89.37119862	117.0117755	1802.165613	161.2366985	94.899314	0	1049.420569	0
EP.44.4	98.73867616	0	54.35156486	57.0691431	0	0	0	59.78672135	711.0996402	0	0	0	31.7050795	38.95195482	86.05664436	0	37.14023599	45.29297072	0	575.2207281	0	0	102342.1849	14.49375063	1912.269224	0	529.9277574	291.6867314	0	271.7578243	360.5320469	19.0230477	26655.81913	178.4543046	35.32851716	29.89336067	0	382.2726728	0	43.48125189	63.410159	0	19.0230477	222.8414159	0	3415.995851	282.6281373	0	22.64648536	0	136.7847716	307.9922009	11864.04075	2202.144236	0	0	4582.742777	986.4809022	56.16328369	173.9250076	688.4531549	0	0	122.2910209	784.4742528	835.20238	39.85781423	568.8797122	38.0460954	0	0	0	0	1082.502	1273.638337	0	611.4551047	506.3754126	354.191031	44.3871113	9.058594143	123.1968803	0	59.78672135	37.14023599	138.5964904	0	102.3621138	0	104.1738326	538.9863515	93.30351968	33829.31983	0	221.9355565	0	23.55234477	1624.20593	134.9730527	662.1832319	83.33906612	126.820318	644.0660436	69.7511749	153.9961004	82.4332067	128.6320368	14.49375063	723.781672	840.6375365	0	137.690631	20.83476653	1926.762974	1007.315669	1129.60669	106.8914109	31.7050795	165.7722728	0
