Species	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10369.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10395.Gastrectomy	10742.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis	0	0	0	0	0	0	0	0.00194	0	0	0	0	0	0	8.4e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_veroralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01239	0	0	0	0	0.01246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Propionibacterium_phage_PAD20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02094	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00235	0	0	0	0	0	0.10539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5e-4	0	0	0.0073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	0	0	0.06041	0	0.64639	0.98941	0.78767	0	0.2791	0.52775	0.74054	0.08119	0	0.5951	0	0.04536	0	1.36917	0	0.30003	0.03338	0.05831	0	0.16452	0.10189	0	0.48213	0.32886	0	0.21052	0	0.17825	0.00302	0	0	0.03961	0.24571	2.70909	0.09577	0	1.27107	7e-4	0.75102	0.19917	0.86698	0.06801	0.38145	0.00919	1.29618	0	0.06192	0.16684	0.14145	0	0	0	1.57828	0.12572	0	0.17256	10.18334	5.58991	0.14537	1.12546	0.0446	0.07254	0	1.19134	0.45113	1.63361	0.02483	0.70977	0.00513	0.24262	0.38986	2.50323	2.47305	0.0697	0	0	0.09335	0.13742	0.08613	0.26866	0.52481	0.12284	0	0.01793	1.43936	0	0.46045	0.72969	0	0.58037	0.08233	0.09845
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.07693	0	0	0	0	0.0192	1.84384	0	3.16938	0.03849	0	0.00292	0	0	0	3.29964	0	0	16.44785	0	0	8.4e-4	0	0.1052	0.38498	12.74899	0.85874	0	1.52591	0	0.63732	0	0.8239	0	2.5915	0.77787	0.25748	0.31223	0.00694	0	0.51645	0	0.03174	0.12445	0.1137	0.11753	0	0	0.8336	0	0.53975	0.10838	0.35617	0	0.97186	0	1.18446	0.0363	0.16081	2.30065	0	0	2.73372	0	0.01669	1.44934	0	0.22189	0.07541	1.24764	0.00824	0.58344	0.24329	0.1901	0	1.01174	0	1.31031	1.71582	0	0.84433	0.08216	0	0.1438	0.0289	0.36233	0	0.15778	0.5508	2.783	0.7968	0.64537	0	0.00473	4.33608	0.41556
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	0.55368	0.57339	0.00591	0	0.48141	0.53703	0.85875	2.57175	0	0.62977	0.15237	0	0	0	0	0.0769	0.04337	0.02399	0.29845	0	0.60402	0.02208	0	1.3792	3.20082	11.13737	1.8209	0.07684	0	1.2809	0.03763	2.45954	6.25869	0	4.94925	0.59826	0.01534	3.53362	0.03221	0.77888	0.24006	0.42081	1.93707	0.6998	0.36453	0.19207	0	0.549	0.9343	0	0.21123	0.66689	3.12631	0.01807	8.6936	0	0.47405	1.95065	4.36177	1.03828	1.25317	0.3056	3.91465	1.04399	2.75183	0.85634	0	1.32787	3.59149	5.53848	2.24467	5.24973	0.1893	1.44889	4.90179	0.51932	0.6266	0.15361	0	2.75909	1.20659	0.16406	0.21598	2.31314	0.12007	5.17024	0	1.04384	2.69641	0.04551	14.5967	1.23202	0.76008	1.55963	2.379	0.12207
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa	0	0	0	0	0	0	5.3e-4	0	0	0	0	0.02605	0	0	0	0	0.15692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2e-4	0.00369	0	0	0	0	0	6.7e-4	0	0	0	0	0	8.4e-4	0	0.00933	0.00596	0	0	0	0	0	0	0	0	0	0	0	4.3e-4	0	0	0	0	0	0	0	0	0	0.0084	0	2.4e-4	0	0	0.00972	0.00325	0	0	0.05208	0	0	0	0.13019	0.00262	0	0	0	0	0.00237	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	0.03801	0.00322	0.00525	0	0.00318	0.02548	0.00389	0	0.03558	8.1e-4	0.06613	0.12248	0.00351	0	0	0	0.24312	0.01285	0	0.00876	0	0.04657	0.01888	0	0.21364	0.1485	0	0	0.00138	0.00388	0	2e-4	0.00289	0	0.07851	0.09224	0	0.05574	0.01645	0	4.5e-4	0.00496	0.01061	0.00897	0.05593	0.01007	1.6e-4	0.01179	0.00553	0.15678	0	0	0	0	0.00727	0.03557	0	0.0095	0.04294	0.01607	0.12164	0	0.25112	0	0.09007	0	0.03835	0.0031	0.00901	0.02186	0.00681	0.13229	0.01919	0	0.03092	0.01261	0.00236	0.01102	0.04924	0.00282	0.1845	0.43878	0.02728	0	0.00478	0.05741	0.02257	0	0.01967	0	1.07584	0.00866	0	0	0.01896	0.02397
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16	4.5e-4	0	0.09172	0	0	0	0	0	0	0	0	0	0.00841	0	0	0	0	0	1.03881	0	0.00269	0.00784	0	0	0	0.00394	0.01523	0.0092	0.00153	0	0	0.14254	0	3e-4	0	1.5e-4	0	0.00647	0	0.09277	0.47646	0	0	0.28514	0.00711	0.00324	0	0	0	0	0	0	0.00376	0	0	0	0.00233	0.01459	0.05101	0.01272	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02867	0	0	0	0	0	0	0.03987	0	0	0	0.00318	0	0	0	0	0	3.9e-4	0	0	0	0.00193	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_albus	0	0	0	0	0	0	0	0	7.2e-4	0	0	0	0	0	0	0.00298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	0	0	5.1262	0	0	0.40542	6.37193	0	3.83003	0	0	0.04526	0	0	0.0031	0.21962	0	0	0	0.95375	0	3.74878	0	0.57281	0	0.52928	2.80346	0	0	1.16446	0	0.27904	0.52644	0	0	0.12394	0	0	0.88519	0	0.01173	0	0.29778	2.1289	0.00959	0	0	0	0.00468	0	0	0	7.03806	0	2.58132	2.4807	0	5.53323	3.85737	6.97877	1.62714	0	4.72904	0	0	0	0	4.93129	0	1.01009	0.25144	0	1.83377	6.374	0	0.64075	0.52153	0	0	0	0	0	0	0.61326	4.6e-4	0.03385	0	0.07462	0	0.33134	0.21423	0.66942	2.66863	1.62701	3.34362	1.58954
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus	0	0	0	0	0	0.91068	0.42707	0	0.77512	0.00653	0	0	0	0	0	0.16095	0	0	0	0	0.22146	0.21182	0	0.10626	0	0	3.4e-4	0	0	0	0	0.00459	0.00344	0	0	0.15052	0	0	0.00727	0	0.08375	0	0.02404	0	0	0	0	0.04031	0.01346	0	0	0	0.07209	0	0	0	0.07595	0	0.10039	0.03687	0	0	0	0.02832	0	0	0	0.32187	0.02293	0.25047	0.01235	0.36939	0.01064	0.02485	0	1.44144	0.02153	0	0	0	0	0	0	0.07315	0.06512	0	0	0.01164	0.02092	0	0	0	0.03951	0	0	0.00109
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis	0	0	0	0	0	0.14201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	2.56133	8.93167	1.80872	5.39513	0.00976	0	0	2.11285	0	0.01107	0	2.94385	6.32298	0.48434	0.52549	0	13.31345	0	4.19065	8e-4	0.00165	0.37725	5.145	0	0	0.45191	0.12435	0.64717	3.11835	0.52389	7.67709	0	0	6.29925	0.59962	0.00499	0.84657	1.93439	5.68437	1.66155	0.10755	4.73178	0	0.27919	0	0	0.25134	0.00944	0.00217	1.53886	0.54075	0.00159	0.14268	1.93133	0.08155	0.82419	0	0.72245	7.2674	0.02839	0.54998	0	0.95023	0.00434	0.18544	2.23225	2.93555	0	0	0	0.10792	0	0.51813	0.03171	1.1069	0	0.00355	0.01431	7.17753	1.14032	1.15102	0	0	7.5e-4	0	0.01478	21.35466	0.1372	0	0.01389	0.10315	0.00358	0	0	0.11641	0.16121
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris	0	0	0	0	0	1.32081	0	0	0	2.95452	0	0	0	0	3.1e-4	0	0	0	0	0	0	0.95218	0	0	0	0	0	0	0	0	0	0	0.79664	0	0	0.02674	2.76829	0	0	0	0	0	0	1.66651	0	0	0	0	0	0	0	0	3.00392	0	0	0	0	3.11083	0	0	0	0.43839	0	0	0	0	0	0	0	0	0	4.78571	3.94506	0	0	0.91198	0.46161	0	0	0	0	0	0.27719	0	0	2.36053	0	0	0	0	2.53643	0	0	0	0	0.87896
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	0.79688	0.02892	0.27536	0	0.64954	0.23864	0.91599	0.05666	0.83914	2.15588	0.31514	0.13091	0.627	0.23092	0	0.95199	0.15973	0.8367	4.39568	0.58945	0.12578	0.22003	0	0.33496	0.65011	0.17508	1.38454	0.6781	0.02071	0.24691	0.00942	0.05369	0.18697	0.11383	0.03573	0.09067	0.097	0.32164	0.2986	0.05322	0.11009	0.04512	0.74317	0.36405	0.56583	0.35293	0.34256	1.15799	0.07894	1.66676	0.3182	0.91842	2.31678	0.00537	0.77625	0.03864	0.42202	1.58719	0.14507	2.99606	0.41975	0.45255	0.99928	0.32792	0.06154	4.39984	0.1293	0.90807	0.21838	0.25544	1.18659	1.01164	1.81156	0.59379	0.0951	0.32463	0.08227	0.64019	0	0	0.02209	0.14662	0.14489	0.37569	0.31983	1.21778	0	0.02469	0.45488	0.26775	0.40137	0.3006	0.35043	0.27697	0.13864	0.97335
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	4.04795	0	1.48852	0	0	0	0.68809	0	1.0962	1.62485	0.53723	0	8.07881	1.40923	0	0.82046	0	0	0	1.50738	0	0	0	0	0.97832	0	1.33291	1.08364	0	0.38443	0	0	0	0	0.56449	0	1.77773	0	0	0	0	0.93003	0.20444	1.99797	2.73643	0	0.68259	1.26953	0	0	0	0	4.4607	0	0	0	0	2.44972	0.31463	0.84012	1.6583	0.36175	2.50393	0.41268	0	3.10666	1.93846	0.35774	0	0.28585	0	0.20349	3.62871	1.25115	0	0.86795	0	0.55706	0	0	0	0	0	0	0	1.11189	0	0.19439	0.63123	0.61089	0	0.31036	0	0.39789	0.20992	0.7276
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	0	0	0	0	0	0	0	0	0.2197	0	0	0	0	0	0	0	0	0.35647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	0.03374	0.32688	0.35375	0.25304	0.1634	0.29004	0.47278	0.09207	0.53346	1.03922	0.31168	0.31351	2.16363	2.43214	0.01303	1.22541	2.38765	0.15327	3.53433	3.31056	0.01287	0.3134	0.17309	0.24427	0.39852	0.10225	0.25064	1.5668	2.06818	0.96692	0.14363	0.35929	1.00273	1.94611	0.06171	0.11056	0.62172	0.76545	1.73863	1.63522	0.1948	0.22014	0.05717	0.62947	0.81671	0.04021	0.2775	0.27441	0.47582	5.58378	1.77069	1.36711	0.57394	1.93027	0.018	0.06824	0.13391	1.35395	0.20568	0.28781	2.77462	0.13551	4.17213	0.04548	0.61168	7.14438	0.76282	0.2778	0.04392	0.69728	3.80678	0.41736	0.58154	0.47196	0.05066	0.14444	0.0717	0.45565	0.11623	0.03454	0.09312	0.01781	0.28433	1.42497	0.04625	0.96059	1.51012	0.27702	0.02709	0.02634	1.96853	0.0967	0.03428	0.59505	0.55196	0.59665
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae	0	0	0	0	0.02445	0	0	0	0	0	0.00441	0.01214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01527	0	0	0	0	0	0	0	0	0	0.18484	0	0	0	0.01001	0	0	0	0.00444	0	0	0.00844	0	0	0	7.1e-4	0	0	0	0	0	0	0	0.00517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00996	0.0117	0	0	0.01165	0	0	0	0.23054	0.00427	0.02517	0	0	0	0	0	0.00511	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas|s__Selenomonas_flueggei	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00406	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas|s__Selenomonas_noxia	0	0	0	0	0	0	0	0	0	0	0	0.00693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_marcescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia|s__Slackia_exigua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia|s__Slackia_piriformis	0.18301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00449	0	0.01233	0.00729	0	0	0	0.00457	0	0	0	0	0	0	0	0	0	0.00599	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_aureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Staphylococcus_phage_PVL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04457	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00271	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09914	0	0	0	0	0	0	0	0	0	0.00211	0	0.0297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01338	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus	0.0067	0	0	0	0.03176	0	0.01292	0.00248	0.01258	0.01447	0.55985	0.23203	0	0	0.0012	0	0.09853	0.04558	9.9e-4	0.46989	0	0.00275	0	0	0	0.01323	0.17854	0	0	0	0	0.08137	0	0	0.11501	0	0.02189	0	0.01719	0	0.00185	0.00142	0.2921	0	0.38954	0.01661	0	0.01989	0	0	0.02489	0	0	0	0	0.02005	0	0	0	0.13598	0.01095	0.02525	0.22408	0.01814	0.0347	0.01543	0	0.05624	0	0.07941	0	0.0791	0.02152	0.40052	0.01487	0.00116	0.00133	0.00644	0.04881	0.01051	0	0.03853	0.05246	5.5e-4	0.01367	0.92244	0.0809	0	0.04076	0.00772	0.09175	0.03456	0	0.0051	0	0.00999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis	0.09185	0.00209	0.03558	0.02675	0.02943	0	0	0	0	0	0	0	0.03791	0	0	0	0.20327	0	0.061	0.1021	0	0	0.03399	0	0.22801	0.02278	0.20734	0	0	6e-4	0.00537	0	0.03474	0.04976	0.03585	0.0433	0	0.03988	0	0	0	0.01709	0	0.0247	0.03331	0	0	0	0.04845	0	0	0	0.00762	0.00231	0.03855	0.04856	0.04193	0.04217	0.10472	0	0	0.04989	0.04652	0	0.00244	0.05658	0.00508	0	0.06108	0.02216	0.00859	0.0768	0.02416	0.05591	0.00601	0.02076	0.00619	0	0.08341	0	0	0	0.06323	0	0.02063	0	0	0	0.01164	0	0.15709	0	0	0	0.02456	0.05199
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_constellatus	0.0082	0	0.01299	0	0	0	0	0	0	0	0.02369	0.01751	0	0	0	0	0.15211	0.00985	0	0.01109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8e-4	0	0.00319	0	0	0	0	0	0.00243	0.01751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0.00503	6.4e-4	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus	0.00325	0	0	0	0	0	0	0.00316	0	3.9e-4	0	0.01421	0	0	0	0	0.03206	0	0	0.00163	0	0	0	0	0.02923	0.01778	0.01218	0	0	0	0	0	0	0	0	0.00216	0	0	0	0	0	4.1e-4	0	0	0	0.00983	0	0	0	0	0	0	0	6.6e-4	0	0.0034	0	0	0	0	0	0	0.03665	0	0.01019	0.01204	0	0	0.00604	0	0	0.01018	0.00172	0	0	0	0	0	0	0	0	0.02536	0	0	0	0.02849	0	0	8e-4	0.00284	0	0.01705	0	0	0	0.00416
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_downei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01629	0	0	0	0	0	0	0	0	0.14865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32533	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	0	0	0	0	0.01247	0	0.06312	0.00439	0	0	0	0.12046	0	0	0	0	0.03312	0.0076	0	0.11183	0	0	0	0	0.07016	0.04684	0.05495	0	0	0.00246	0	0.0625	0	0	0.03626	0.06831	0.07979	0.20461	0	0	0	0.0057	0.00309	0.00483	0.03473	0.0083	0	0.00229	0.02078	0.03865	0.02573	0	0	0	0.02801	0.01006	0	0.00722	0.06091	0.04654	0.03405	0	0	0	0.04277	4.9e-4	0.00241	0.01206	0	0.02294	0	0.00655	0.02004	0.05216	0	0	0.00781	0.0091	0.00925	0	0	0.08027	0	0.00163	0.00239	0.01102	0	0.00457	0.03135	0.06295	0.01304	0.0173	0	0	0.02886	0.04729
